userId,tmdbId,rating
20699999,10957,3
24399999,10957,4
29499999,10957,3.5
36399999,10957,3
46899999,10957,2.5
56499999,10957,3
58099999,10957,3
59599999,10957,1
60599999,10957,3
499999,9570,4
11899999,9570,3
28599999,9570,3
30699999,9570,4
34699999,9570,4
38099999,9570,2
43999999,9570,3
62499999,9570,3
64699999,9570,3
499999,10122,5
6399999,10122,4.5
11199999,10122,3.5
14899999,10122,4.5
17799999,10122,4
21399999,10122,2.5
23299999,10122,5
24799999,10122,4
25399999,10122,3.5
28599999,10122,3
29499999,10122,3.5
34699999,10122,4
40899999,10122,4
51899999,10122,4
53499999,10122,4
59799999,10122,3
62499999,10122,3
499999,9354,3
1599999,9354,2
3099999,9354,1
4399999,9354,2
4999999,9354,2
5799999,9354,3
6199999,9354,2.5
6999999,9354,2.5
7399999,9354,3.5
7799999,9354,2.5
8899999,9354,3
11899999,9354,4
11999999,9354,2
13099999,9354,3
13499999,9354,3
13799999,9354,2
14399999,9354,1
15099999,9354,1
15799999,9354,3
16599999,9354,3
17699999,9354,1.5
17799999,9354,3
18599999,9354,3
19599999,9354,2
20699999,9354,3
21299999,9354,2.5
21399999,9354,3
22099999,9354,1
23299999,9354,4
24599999,9354,3
24799999,9354,3
24899999,9354,3
26899999,9354,3
27499999,9354,3
28599999,9354,2
29499999,9354,4
30399999,9354,3
30699999,9354,2
31199999,9354,3.5
32399999,9354,3.5
32899999,9354,3.5
34699999,9354,3
35399999,9354,1
35899999,9354,3
36399999,9354,3
37399999,9354,3
38499999,9354,2.5
41799999,9354,0.5
41999999,9354,3
42699999,9354,3.5
42899999,9354,2.5
43299999,9354,4
43999999,9354,3
45299999,9354,3
45799999,9354,1.5
46399999,9354,3
46699999,9354,3
46899999,9354,2.5
48099999,9354,4.5
50099999,9354,1
50999999,9354,2
51899999,9354,4
53199999,9354,3.5
56199999,9354,4
56499999,9354,4
57799999,9354,3.5
58099999,9354,2
58299999,9354,1
58499999,9354,2.5
59699999,9354,3
60599999,9354,2
60799999,9354,3.5
62499999,9354,4
64599999,9354,3.5
64699999,9354,4
66599999,9354,3
499999,1779,5
1599999,1779,4.5
3099999,1779,4
3399999,1779,5
3499999,1779,5
6599999,1779,5
10299999,1779,4
11899999,1779,5
19599999,1779,4
19899999,1779,5
21499999,1779,4
23299999,1779,5
27899999,1779,4
30499999,1779,4
35899999,1779,5
37399999,1779,4
38099999,1779,4
40899999,1779,4
43099999,1779,4
44199999,1779,5
45199999,1779,5
45299999,1779,4
45799999,1779,3
46099999,1779,4.5
46899999,1779,3.5
47299999,1779,5
49799999,1779,5
50999999,1779,5
54799999,1779,5
56499999,1779,4
58099999,1779,4
58599999,1779,4
58799999,1779,4
59499999,1779,5
59599999,1779,5
59699999,1779,4
59799999,1779,5
59899999,1779,4
60899999,1779,4
64799999,1779,5
64899999,1779,3
67199999,1779,4
499999,9325,5
3099999,9325,3
6199999,9325,1.5
7399999,9325,5
10299999,9325,4
12899999,9325,5
13099999,9325,3.5
16599999,9325,3
16799999,9325,5
17099999,9325,2
17699999,9325,2
17899999,9325,4
18599999,9325,3
18799999,9325,3.5
21399999,9325,2
21499999,9325,4
28799999,9325,5
29499999,9325,3
31199999,9325,4
35899999,9325,3
36399999,9325,5
38799999,9325,4
42399999,9325,2.5
44299999,9325,4.5
46699999,9325,5
46899999,9325,3.5
47199999,9325,4
47299999,9325,4
50099999,9325,3.5
51899999,9325,4
52999999,9325,3
54799999,9325,4
55999999,9325,4
56499999,9325,3
57599999,9325,4
57799999,9325,5
58099999,9325,3.5
58199999,9325,4
58599999,9325,4
59599999,9325,4
59799999,9325,4
59899999,9325,4
60599999,9325,3
61299999,9325,4
64699999,9325,4
66599999,9325,4
499999,10340,5
6199999,10340,2.5
7399999,10340,3.5
9999999,10340,4
10299999,10340,4
11999999,10340,3
12899999,10340,5
13799999,10340,4
14899999,10340,4.5
17699999,10340,3
18599999,10340,3
18799999,10340,2.5
21299999,10340,2.5
22299999,10340,3
26499999,10340,5
26899999,10340,3.5
28199999,10340,4
28599999,10340,3
28799999,10340,4.5
29499999,10340,4
31199999,10340,3.5
31399999,10340,4
32899999,10340,3.5
35899999,10340,4
36399999,10340,4
38299999,10340,4
38799999,10340,4
40599999,10340,3.5
41899999,10340,3.5
45299999,10340,4
45799999,10340,1.5
46699999,10340,5
46899999,10340,3.5
47299999,10340,3
51599999,10340,3.5
51899999,10340,3
52999999,10340,4
54799999,10340,3.5
55999999,10340,4
56499999,10340,4
57399999,10340,4
57599999,10340,5
58099999,10340,3.5
58299999,10340,4
59299999,10340,2
59599999,10340,4
59799999,10340,4
59899999,10340,4
60599999,10340,3
64699999,10340,4
66599999,10340,4
499999,10144,4
599999,10144,5
2299999,10144,2.5
3099999,10144,4
3799999,10144,5
4399999,10144,4
6199999,10144,3.5
7399999,10144,3.5
7799999,10144,3.5
9399999,10144,2.5
9599999,10144,4
11199999,10144,2.5
12899999,10144,5
13099999,10144,3.5
13399999,10144,4
16599999,10144,2
16799999,10144,4
17699999,10144,2
18599999,10144,3
18799999,10144,4.5
20199999,10144,3
21299999,10144,3
21399999,10144,4
21999999,10144,3
23999999,10144,4
25399999,10144,4
26499999,10144,5
26899999,10144,2.5
29299999,10144,4.5
29499999,10144,5
29599999,10144,4
30399999,10144,3
31399999,10144,4
32399999,10144,3.5
32899999,10144,3.5
35399999,10144,2
35899999,10144,5
36399999,10144,5
36599999,10144,5
37399999,10144,2
38299999,10144,3
38799999,10144,5
40899999,10144,3
41799999,10144,0.5
43999999,10144,3
44299999,10144,4.5
45799999,10144,1
46199999,10144,5
46399999,10144,4
46699999,10144,5
46899999,10144,2.5
47199999,10144,3
47299999,10144,4
48099999,10144,4
50099999,10144,2.5
50599999,10144,3
50999999,10144,3
51899999,10144,5
52399999,10144,5
53199999,10144,3.5
55999999,10144,4
56199999,10144,2.5
56499999,10144,5
57399999,10144,4
57599999,10144,3
57799999,10144,4.5
58099999,10144,3.5
58299999,10144,4.5
59499999,10144,3
59599999,10144,3
59699999,10144,2
59899999,10144,4
60099999,10144,5
60599999,10144,4
64699999,10144,5
65299999,10144,4
65499999,10144,4.5
66599999,10144,5
499999,12230,5
3799999,12230,4
5899999,12230,3
6199999,12230,2.5
9999999,12230,3
10299999,12230,4
14899999,12230,4
18599999,12230,2
18799999,12230,5
20399999,12230,2
20799999,12230,0.5
21299999,12230,2.5
21399999,12230,2.5
26899999,12230,4
28799999,12230,5
29499999,12230,3
30699999,12230,3
31199999,12230,3
34099999,12230,2.5
35899999,12230,3
36399999,12230,4
38199999,12230,3
38299999,12230,3.5
43199999,12230,3
46699999,12230,5
46899999,12230,3
47299999,12230,4
51899999,12230,4
52999999,12230,3
54799999,12230,3
55799999,12230,1.5
55899999,12230,4
56099999,12230,3.5
56499999,12230,5
57599999,12230,4
58099999,12230,3.5
59599999,12230,3
60099999,12230,3
60599999,12230,4
64699999,12230,5
66599999,12230,3
499999,13380,5
499999,10693,5
6199999,10693,3
7399999,10693,3.5
7699999,10693,3.5
10299999,10693,4
11999999,10693,4
12899999,10693,4
13099999,10693,4
13399999,10693,1
14899999,10693,4
16599999,10693,3
17699999,10693,2
18599999,10693,3
19799999,10693,5
21299999,10693,4
21399999,10693,2
22299999,10693,1
23299999,10693,4
29499999,10693,4
30699999,10693,3
32899999,10693,3.5
34699999,10693,1
36399999,10693,4
38299999,10693,4
46699999,10693,5
46899999,10693,3.5
51899999,10693,4
54799999,10693,3.5
56499999,10693,4
57399999,10693,4
57599999,10693,3
57799999,10693,4.5
59599999,10693,4
59899999,10693,4
62499999,10693,4
64699999,10693,5
65899999,10693,5
66599999,10693,5
499999,14822,5
18599999,14822,3
56499999,14822,4
499999,10249,4
3099999,10249,4
4999999,10249,2
9999999,10249,2
11899999,10249,4
11999999,10249,2
13799999,10249,2
17799999,10249,4
18599999,10249,3
19599999,10249,2
19799999,10249,5
21399999,10249,2.5
21499999,10249,4
23299999,10249,4
24799999,10249,3
29499999,10249,3
31199999,10249,3.5
36399999,10249,4
40899999,10249,3
43999999,10249,3
45299999,10249,2.5
46199999,10249,2.5
51899999,10249,4
53399999,10249,3
57199999,10249,2
58099999,10249,2.5
59799999,10249,4
62499999,10249,3
63899999,10249,3
64699999,10249,5
65299999,10249,5
65499999,10249,4
499999,10882,5
7399999,10882,3
9999999,10882,4
11999999,10882,4
12899999,10882,5
13399999,10882,1
16699999,10882,4
17699999,10882,2
17899999,10882,3.5
18599999,10882,3
18799999,10882,3.5
21299999,10882,3
21399999,10882,2.5
22299999,10882,3
23299999,10882,5
29399999,10882,4
29499999,10882,5
29599999,10882,4
30699999,10882,4
31199999,10882,3
32899999,10882,4
35899999,10882,4
36399999,10882,5
40599999,10882,3.5
51899999,10882,5
54799999,10882,3.5
56499999,10882,4
57599999,10882,4
58299999,10882,5
59299999,10882,2
59599999,10882,4
60099999,10882,3
64699999,10882,4
65299999,10882,4
66599999,10882,3
499999,2619,5
899999,2619,3
1599999,2619,2
5799999,2619,4
8899999,2619,3.5
9399999,2619,2.5
10299999,2619,4
11199999,2619,4
11999999,2619,3
13099999,2619,3
13499999,2619,3
13999999,2619,2
19599999,2619,1
19799999,2619,4
21299999,2619,2
21399999,2619,2.5
21699999,2619,4.5
23299999,2619,4
23999999,2619,3
24099999,2619,4
24299999,2619,4
24799999,2619,3
29299999,2619,4
29499999,2619,2.5
30399999,2619,3
30699999,2619,3
30999999,2619,3.5
34299999,2619,4
34699999,2619,1
35899999,2619,4
37399999,2619,3
43999999,2619,3
45299999,2619,3
46199999,2619,2.5
46299999,2619,3.5
46399999,2619,3
46699999,2619,2
46899999,2619,3
49799999,2619,3
50599999,2619,3
50999999,2619,2
51899999,2619,4
52199999,2619,3
56499999,2619,4
57599999,2619,3
58099999,2619,3
59199999,2619,3.5
60799999,2619,3.5
62499999,2619,3
62899999,2619,1.5
65299999,2619,5
65499999,2619,4
499999,53565,5
19599999,53565,5
23299999,53565,5
29499999,53565,3
33099999,53565,3
47299999,53565,4
59599999,53565,5
499999,6471,5
2899999,6471,5
3099999,6471,3
4399999,6471,3
5799999,6471,4
8399999,6471,3.5
9599999,6471,5
10299999,6471,4
11999999,6471,4
12099999,6471,4
13499999,6471,4
16499999,6471,4
17799999,6471,5
19399999,6471,4
19599999,6471,3
23299999,6471,5
23999999,6471,4
24899999,6471,4
25999999,6471,5
26099999,6471,2.5
27599999,6471,4
28599999,6471,2
29499999,6471,3.5
29699999,6471,3.5
30499999,6471,3.5
30699999,6471,3
30999999,6471,5
31599999,6471,3
35899999,6471,3
36799999,6471,0.5
37399999,6471,4
38099999,6471,4
38899999,6471,4
40899999,6471,5
41799999,6471,4
42399999,6471,4
46099999,6471,4.5
47299999,6471,4
48599999,6471,3.5
50599999,6471,3
50999999,6471,3
51899999,6471,3
56499999,6471,5
56999999,6471,3
58099999,6471,4
58699999,6471,0.5
59899999,6471,4
60599999,6471,3
60799999,6471,3.5
62499999,6471,3
65499999,6471,4.5
499999,9442,3
1799999,9442,3.5
5799999,9442,4
10299999,9442,3
11899999,9442,4
19599999,9442,2
22099999,9442,3
23299999,9442,5
35899999,9442,3
45299999,9442,3
54799999,9442,2
56499999,9442,4
60899999,9442,3
62499999,9442,4
64699999,9442,4
499999,227,5
3099999,227,4
5799999,227,5
12899999,227,5
15099999,227,1.5
20899999,227,4
21299999,227,2.5
24299999,227,4
29199999,227,4.5
29299999,227,4
37399999,227,3
38899999,227,4
40899999,227,4
43199999,227,4.5
46699999,227,3
47999999,227,3.5
50999999,227,3
51899999,227,3
54599999,227,4
55499999,227,4
56499999,227,3
57599999,227,3
58299999,227,2.5
499999,87,5
1599999,87,4
2299999,87,3.5
2399999,87,4
3099999,87,4
4999999,87,5
5699999,87,4
5799999,87,4
6099999,87,3.5
7399999,87,5
7599999,87,3
7799999,87,4
8899999,87,2
9399999,87,3.5
9499999,87,1
10599999,87,3.5
11199999,87,3.5
11999999,87,3
13099999,87,2.5
13499999,87,5
15099999,87,4
15799999,87,3.5
16599999,87,3
17599999,87,4
17699999,87,3
19599999,87,3
20199999,87,5
21099999,87,2.5
21299999,87,3
21399999,87,3.5
21499999,87,5
21799999,87,5
22899999,87,5
23299999,87,4
23699999,87,3.5
24299999,87,5
24399999,87,4
24799999,87,4
25399999,87,2.5
26299999,87,3
26899999,87,4
27299999,87,4
28599999,87,4
29299999,87,4.5
29499999,87,4.5
29599999,87,4
30399999,87,4.5
30699999,87,4
31199999,87,2
34699999,87,4.5
35099999,87,5
35299999,87,3.5
35399999,87,3
35599999,87,4.5
36299999,87,3.5
38499999,87,4
38899999,87,5
39499999,87,4
39899999,87,4
40599999,87,4
40899999,87,2
42899999,87,4
44299999,87,5
45299999,87,3
45799999,87,2
46199999,87,4
46399999,87,3
46699999,87,4
46899999,87,3
47199999,87,4
48199999,87,3.5
49799999,87,4
50599999,87,2.5
50999999,87,4
51299999,87,4
51899999,87,3
52099999,87,3.5
52399999,87,4
52599999,87,3
52799999,87,3.5
52899999,87,3.5
55099999,87,4
55399999,87,5
56199999,87,4
56299999,87,4.5
56499999,87,4
57099999,87,5
57499999,87,3
57599999,87,2
58099999,87,2
59299999,87,5
59999999,87,4
60599999,87,4
60799999,87,4.5
62499999,87,4
65299999,87,4
65499999,87,4.5
66499999,87,4
499999,2907,4
1599999,2907,2
3099999,2907,4
5899999,2907,3
7399999,2907,3.5
10299999,2907,4
10599999,2907,3.5
11999999,2907,3
13099999,2907,2.5
18799999,2907,4
19599999,2907,3
20299999,2907,3
24399999,2907,3.5
24799999,2907,4
26899999,2907,3
28599999,2907,3
28699999,2907,2
29499999,2907,4
30699999,2907,4
31299999,2907,4
35899999,2907,2
37799999,2907,3.5
38099999,2907,4
45199999,2907,3
45799999,2907,2
46199999,2907,2
47199999,2907,3.5
51899999,2907,4
55799999,2907,2.5
56499999,2907,4
57199999,2907,4
58099999,2907,3
59299999,2907,3
62499999,2907,3
65499999,2907,4.5
499999,11639,5
999999,11639,4
1599999,11639,3
7399999,11639,4
7799999,11639,4.5
10299999,11639,3
11999999,11639,3
13099999,11639,3.5
21399999,11639,2.5
23299999,11639,5
26899999,11639,2
28599999,11639,3
29199999,11639,5
29499999,11639,4
34699999,11639,4
36399999,11639,5
38899999,11639,3
39899999,11639,4
43099999,11639,4
46699999,11639,2
51899999,11639,3
56499999,11639,4
57799999,11639,4.5
58099999,11639,3.5
59799999,11639,4
60799999,11639,3
62499999,11639,3
65499999,11639,4.5
499999,4978,4
17799999,4978,4
18599999,4978,3
21399999,4978,2.5
24799999,4978,4
29499999,4978,3
32899999,4978,3.5
35899999,4978,3
41499999,4978,3
43999999,4978,4
46399999,4978,3
46699999,4978,3
47299999,4978,3
50099999,4978,3
51899999,4978,4
55799999,4978,1
56499999,4978,4
57999999,4978,0.5
58099999,4978,3.5
59599999,4978,5
59799999,4978,3
62499999,4978,3
64699999,4978,4
65499999,4978,4.5
65699999,4978,4
66599999,4978,5
499999,11976,4
2399999,11976,1.5
5799999,11976,3
7399999,11976,3.5
11999999,11976,3
21399999,11976,1.5
23299999,11976,5
24399999,11976,2.5
28599999,11976,4
29499999,11976,3.5
34699999,11976,3
46399999,11976,3
51899999,11976,5
52599999,11976,4
56499999,11976,4
499999,15144,5
3099999,15144,3
4399999,15144,3
5699999,15144,4
5799999,15144,3
6199999,15144,3
7399999,15144,4.5
9899999,15144,5
10299999,15144,3
13499999,15144,4.5
17099999,15144,3
17799999,15144,5
19599999,15144,3
21299999,15144,3.5
23299999,15144,5
23999999,15144,4
26299999,15144,5
26899999,15144,2.5
29299999,15144,4.5
29499999,15144,3.5
30699999,15144,4
31199999,15144,3.5
35899999,15144,4
37399999,15144,3
40899999,15144,4
42399999,15144,3.5
43999999,15144,4
44299999,15144,4
45299999,15144,4
45799999,15144,3.5
46199999,15144,4.5
46399999,15144,3
46699999,15144,2
47299999,15144,5
49799999,15144,3
50099999,15144,3.5
50599999,15144,3.5
50999999,15144,3
51899999,15144,5
54799999,15144,2.5
56499999,15144,5
58099999,15144,4
58299999,15144,4
59999999,15144,5
62199999,15144,4
65499999,15144,4.5
499999,34584,5
1599999,34584,3
4999999,34584,4
5799999,34584,3
5999999,34584,0.5
6199999,34584,2
7399999,34584,3.5
7599999,34584,4.5
11999999,34584,3
13099999,34584,3.5
13799999,34584,2
14999999,34584,4
18599999,34584,4
19699999,34584,2
21299999,34584,3
21399999,34584,2
23299999,34584,4
24399999,34584,2.5
28599999,34584,4
29299999,34584,3.5
29499999,34584,3.5
29599999,34584,4
34699999,34584,3
40899999,34584,4
46899999,34584,3
48099999,34584,4
48599999,34584,3.5
50999999,34584,2
51899999,34584,4
52399999,34584,4
56499999,34584,4
57799999,34584,4.5
58099999,34584,4
59699999,34584,3
60499999,34584,1
60799999,34584,3.5
65499999,34584,4
66499999,34584,3.5
499999,4011,5
699999,4011,4
1599999,4011,4
2299999,4011,4
2399999,4011,3.5
3099999,4011,4
4199999,4011,4
5799999,4011,5
6099999,4011,4
6199999,4011,2
6399999,4011,1
6899999,4011,4
7399999,4011,4
7599999,4011,3.5
7799999,4011,4
7899999,4011,4
8899999,4011,4
10299999,4011,4
10599999,4011,4.5
10699999,4011,4.5
11199999,4011,4
11999999,4011,5
13099999,4011,3
13299999,4011,4
13499999,4011,5
13799999,4011,3
13999999,4011,3
14899999,4011,4
16599999,4011,3.5
16799999,4011,2
19599999,4011,2
19799999,4011,3
21299999,4011,2.5
21399999,4011,1
21499999,4011,4
21799999,4011,2.5
22199999,4011,2.5
23299999,4011,5
23499999,4011,4.5
23999999,4011,4
24399999,4011,3.5
24499999,4011,3.5
24799999,4011,4
26199999,4011,1
26299999,4011,4
26899999,4011,3.5
27199999,4011,4
28599999,4011,4
29299999,4011,3.5
29399999,4011,1.5
29999999,4011,4.5
30399999,4011,4.5
30699999,4011,3
31299999,4011,3
32499999,4011,4
34599999,4011,1.5
34699999,4011,3
35399999,4011,2
35599999,4011,3.5
35899999,4011,1
37399999,4011,4
37799999,4011,2.5
37899999,4011,3.5
38099999,4011,3.5
38899999,4011,5
39499999,4011,3
39899999,4011,3
40599999,4011,3.5
40899999,4011,2
42399999,4011,2
43099999,4011,4
43199999,4011,3
43999999,4011,3
44299999,4011,4.5
45799999,4011,3.5
46099999,4011,4
46199999,4011,3
46399999,4011,3
46699999,4011,3
46899999,4011,3
47299999,4011,5
49799999,4011,2
50999999,4011,3
51899999,4011,4
51999999,4011,4
52799999,4011,3.5
52999999,4011,3
54799999,4011,0.5
56199999,4011,4
56499999,4011,4
57499999,4011,3.5
57599999,4011,2
57799999,4011,4.5
58099999,4011,3.5
58599999,4011,4
59899999,4011,4
60799999,4011,3.5
62199999,4011,4
62499999,4011,3
64499999,4011,4
64699999,4011,4
65499999,4011,4.5
65599999,4011,4
66999999,4011,3
499999,117,5
899999,117,4.5
1599999,117,4
2399999,117,3.5
3099999,117,5
3899999,117,3
5699999,117,2
5799999,117,5
5999999,117,3.5
6699999,117,5
7399999,117,4
9399999,117,4.5
10299999,117,4
10599999,117,3
11999999,117,4
12599999,117,4.5
13099999,117,4
15099999,117,4
19599999,117,3
21299999,117,4
21499999,117,5
21799999,117,5
23299999,117,5
23699999,117,2.5
24299999,117,5
25999999,117,3
26599999,117,4
26899999,117,5
27199999,117,4
28299999,117,3.5
28599999,117,4
29199999,117,4.5
30399999,117,4
30699999,117,4
31199999,117,3
31399999,117,4.5
32199999,117,2
32899999,117,3
35399999,117,4
35899999,117,4
36299999,117,3.5
37399999,117,4
37999999,117,4
38899999,117,5
39899999,117,4
42599999,117,3.5
43099999,117,5
43399999,117,2.5
44299999,117,4.5
45299999,117,4
45599999,117,3.5
46199999,117,3.5
46399999,117,5
46899999,117,3.5
47299999,117,4
50599999,117,3.5
50999999,117,4
51899999,117,5
52099999,117,4
52299999,117,3
52599999,117,4
52999999,117,3
54599999,117,4
54799999,117,2
55999999,117,4
56299999,117,4.5
56499999,117,3
57499999,117,4
57799999,117,4.5
58099999,117,4
58799999,117,4
59699999,117,3.5
60799999,117,4
60899999,117,4
62499999,117,4
62699999,117,4
65499999,117,3.5
67199999,117,3.5
499999,2028,4
1599999,2028,3.5
2399999,2028,3.5
3199999,2028,4
5699999,2028,4
7399999,2028,3.5
9699999,2028,3
10299999,2028,4
16599999,2028,2
17599999,2028,4
21699999,2028,4.5
23299999,2028,4
23999999,2028,4
24299999,2028,4
26499999,2028,5
26899999,2028,2
27599999,2028,4
29399999,2028,4.5
30699999,2028,4
31199999,2028,3.5
34299999,2028,4
35899999,2028,5
37399999,2028,4
38799999,2028,4
38899999,2028,5
40899999,2028,5
43199999,2028,5
45299999,2028,3
46099999,2028,4
46199999,2028,3.5
46399999,2028,3
46899999,2028,3
47299999,2028,5
49799999,2028,5
50599999,2028,3.5
50999999,2028,3
51899999,2028,5
52799999,2028,4.5
54599999,2028,5
54799999,2028,5
56499999,2028,4
58099999,2028,4.5
58599999,2028,4
58799999,2028,3.5
59499999,2028,4
59999999,2028,2.5
66599999,2028,3
499999,11082,3
3099999,11082,2
11999999,11082,3
30699999,11082,4
38899999,11082,3
46399999,11082,3
51899999,11082,5
56499999,11082,4
499999,881,5
999999,881,3
1599999,881,1
3099999,881,5
5799999,881,4
6399999,881,4
6699999,881,4
8499999,881,3.5
8899999,881,3
9399999,881,4.5
10199999,881,3.5
10299999,881,4
10599999,881,3.5
10999999,881,4
11999999,881,4
12099999,881,5
13099999,881,3.5
13999999,881,5
17199999,881,4
17899999,881,3
19599999,881,3
21299999,881,4
21799999,881,5
21999999,881,3
22099999,881,4
23599999,881,5
24299999,881,5
24599999,881,5
25999999,881,5
26899999,881,3
27499999,881,2
28299999,881,4
29299999,881,4
29599999,881,5
30699999,881,5
31199999,881,4
32799999,881,4
33999999,881,4.5
34299999,881,5
35399999,881,3.5
35899999,881,3
38099999,881,4
38899999,881,5
40699999,881,3.5
40799999,881,3
40899999,881,3
42299999,881,4
43199999,881,4.5
44299999,881,4.5
45299999,881,5
46199999,881,2.5
46799999,881,4
46899999,881,2.5
50599999,881,3
50999999,881,4
51899999,881,5
52099999,881,4
52999999,881,4
53299999,881,3.5
53399999,881,3
53499999,881,4
54799999,881,3
55999999,881,5
56299999,881,4.5
56499999,881,3
57099999,881,2.5
57299999,881,5
59499999,881,3
60799999,881,3.5
60899999,881,2
61599999,881,3.5
62499999,881,4
65299999,881,4
65499999,881,5
65899999,881,3
66599999,881,4
499999,10403,5
1599999,10403,4
2399999,10403,4
3099999,10403,5
3499999,10403,5
3599999,10403,3.5
6599999,10403,4
7399999,10403,4
10299999,10403,4
11999999,10403,4
13499999,10403,4
19399999,10403,3
23299999,10403,5
24299999,10403,4
30699999,10403,4
31299999,10403,5
32199999,10403,4
34299999,10403,4
34899999,10403,5
35899999,10403,5
36399999,10403,5
38799999,10403,3
38899999,10403,4
45299999,10403,5
46099999,10403,4.5
46399999,10403,4
46899999,10403,3.5
47299999,10403,5
49199999,10403,4
50999999,10403,5
52899999,10403,3
52999999,10403,3
53399999,10403,3
54799999,10403,5
56499999,10403,4
58099999,10403,4
58599999,10403,4
58799999,10403,4
59499999,10403,5
59599999,10403,5
60899999,10403,4
62499999,10403,5
62899999,10403,2.5
64799999,10403,5
499999,14924,4
21499999,14924,3
23299999,14924,2
29999999,14924,5
30699999,14924,3
40899999,14924,5
50999999,14924,4
54599999,14924,4
54799999,14924,2
56499999,14924,5
60999999,14924,1
499999,9749,4
1599999,9749,3.5
3099999,9749,3
3399999,9749,4
7599999,9749,3
8399999,9749,3.5
11999999,9749,3
12099999,9749,3.5
21799999,9749,4.5
23299999,9749,2
24799999,9749,4
28599999,9749,4
32799999,9749,4
35099999,9749,5
35899999,9749,4
37399999,9749,1
40899999,9749,1
42399999,9749,3.5
46399999,9749,4
46699999,9749,2
46899999,9749,2.5
47299999,9749,4
49799999,9749,4
50999999,9749,4
57599999,9749,3
58099999,9749,3.5
60799999,9749,4
62499999,9749,3
499999,1368,4
3099999,1368,3
7399999,1368,3.5
12099999,1368,4.5
20099999,1368,2.5
31199999,1368,3
35399999,1368,3.5
38499999,1368,4
40499999,1368,2
41799999,1368,4
46399999,1368,4
48399999,1368,5
50599999,1368,3
51899999,1368,3
52299999,1368,3.5
57099999,1368,4
62499999,1368,2
66499999,1368,4
499999,9326,5
1099999,9326,4
1599999,9326,3.5
2399999,9326,4
2899999,9326,2
4999999,9326,4
7399999,9326,3
8399999,9326,4
9399999,9326,3.5
10299999,9326,3
10599999,9326,3.5
11999999,9326,3
13099999,9326,4
19599999,9326,1
20199999,9326,3
20999999,9326,3
21299999,9326,2
21399999,9326,3
21499999,9326,5
22199999,9326,3
23299999,9326,5
23999999,9326,4
24099999,9326,4
24799999,9326,4
26499999,9326,5
26899999,9326,3.5
29199999,9326,4
29299999,9326,4
29499999,9326,4.5
30699999,9326,3
31199999,9326,4
32899999,9326,3.5
34299999,9326,3
34699999,9326,4
35399999,9326,3
35899999,9326,4
36799999,9326,5
37399999,9326,3
39599999,9326,2
40599999,9326,4
42399999,9326,4
43199999,9326,3
43999999,9326,3
46399999,9326,3
46699999,9326,4
46899999,9326,2.5
47299999,9326,3
49799999,9326,4
49899999,9326,4
50999999,9326,3
51899999,9326,5
52999999,9326,4
54799999,9326,3
55099999,9326,4
56299999,9326,4
56499999,9326,4
57599999,9326,4
58099999,9326,3.5
59199999,9326,2.5
59499999,9326,4
59799999,9326,4
60799999,9326,4
62499999,9326,3
65499999,9326,4.5
66599999,9326,3
499999,1367,4
3099999,1367,4
7399999,1367,4
13099999,1367,3
23999999,1367,5
30699999,1367,3
31399999,1367,4
33399999,1367,4.5
44599999,1367,4
45799999,1367,2
46199999,1367,3
46899999,1367,2.5
47199999,1367,4
50999999,1367,3
51899999,1367,3
56499999,1367,3
62499999,1367,3
499999,11815,5
3099999,11815,4
4199999,11815,3
4399999,11815,3
10299999,11815,5
11999999,11815,3
16799999,11815,5
24899999,11815,4
46899999,11815,3
48299999,11815,2
53399999,11815,4
54799999,11815,3.5
59799999,11815,4
60599999,11815,3
499999,192,5
1599999,192,1
1799999,192,5
2399999,192,4
7399999,192,4.5
10599999,192,3.5
13099999,192,4
19999999,192,4
21499999,192,5
23299999,192,5
24899999,192,5
32299999,192,5
33099999,192,4
35599999,192,4.5
40799999,192,4
43099999,192,5
47299999,192,5
56499999,192,5
57599999,192,2
58099999,192,4
58799999,192,4
59699999,192,4
59799999,192,5
499999,9540,4
1799999,9540,5
3099999,9540,2
5899999,9540,2
7399999,9540,3
8199999,9540,4
10599999,9540,4
23299999,9540,5
29999999,9540,5
46399999,9540,4
54799999,9540,3
56499999,9540,4
499999,8592,1
2299999,8592,2.5
3099999,8592,3
10299999,8592,3
10599999,8592,2.5
11199999,8592,3
11999999,8592,3
19599999,8592,3
23299999,8592,3
23499999,8592,4.5
24299999,8592,5
24799999,8592,3
28599999,8592,1
29499999,8592,3
30699999,8592,2
35899999,8592,3
36099999,8592,2
38099999,8592,2
45799999,8592,2
46199999,8592,3.5
46899999,8592,2.5
51899999,8592,1
54799999,8592,0.5
55099999,8592,3
56499999,8592,4
57599999,8592,3
62499999,8592,2
499999,1893,5
999999,1893,3
1499999,1893,3
1599999,1893,2.5
2399999,1893,2.5
6399999,1893,4.5
7299999,1893,3
7399999,1893,2.5
7499999,1893,4
7799999,1893,1.5
7899999,1893,5
7999999,1893,3
8899999,1893,0.5
8999999,1893,5
9499999,1893,1
9599999,1893,5
10299999,1893,4
11199999,1893,2.5
11899999,1893,3
11999999,1893,3
12599999,1893,0.5
12899999,1893,4
13099999,1893,3.5
13199999,1893,4
13499999,1893,4
13699999,1893,4
13799999,1893,4
14199999,1893,2
14699999,1893,3
14899999,1893,2.5
15099999,1893,3.5
15299999,1893,4
15599999,1893,4
